ticker,sector,earnings_date,stock_price,baseline_vol_1d,raw_return,realized_move,earnings_multiplier,vix_regime,is_positive
AMZN,Consumer Discretionary,2025-05-01,184.4199981689453,2.509207616402259,-2.024180287328939,2.024180287328939,0.8067009975966997,Medium,False
AMZN,Consumer Discretionary,2025-02-06,236.1699981689453,1.361626077879538,-2.382448770163845,2.382448770163845,1.749708535161162,Medium,False
NVDA,Information Technology,2025-11-19,181.3498992919922,2.8553882158004282,-4.096074201834658,4.096074201834658,1.4345069364539764,High,False
NVDA,Information Technology,2025-08-27,181.7496337890625,1.3352214398463913,-4.085906189611365,4.085906189611365,3.060096301390594,Low,False
NVDA,Information Technology,2025-05-28,135.47540283203125,2.6593170933570156,0.237374346295073,0.237374346295073,0.08926139229053769,Medium,True
NVDA,Information Technology,2025-02-26,126.59536743164062,2.3768761673906784,-4.8446126325888414,4.8446126325888414,2.0382267696794782,Medium,False
META,Communication Services,2025-10-29,750.82763671875,1.5225591224098243,-13.745390714995336,13.745390714995336,9.027820668953646,Medium,False
META,Communication Services,2025-07-30,698.9578247070312,1.1333529579334005,7.882515301983705,7.882515301983705,6.955040128325943,Medium,True
META,Communication Services,2025-04-30,553.1889038085938,2.5883875553451015,8.746819745994186,8.746819745994186,3.3792542882273287,Medium,True
META,Communication Services,2025-01-29,672.2103271484375,1.7957866484875167,1.8758555249397852,1.8758555249397852,1.044587076376643,Medium,True
TSLA,Consumer Discretionary,2025-10-22,442.6000061035156,3.232115706261465,-1.1959814988269395,1.1959814988269395,0.3700305334088152,Medium,False
TSLA,Consumer Discretionary,2025-07-23,332.1099853515625,2.993530207112497,-4.961510741258911,4.961510741258911,1.657411282996436,Medium,False
TSLA,Consumer Discretionary,2025-04-22,227.5,8.354269032848402,9.05156466547428,9.05156466547428,1.083465786160843,High,True
TSLA,Consumer Discretionary,2025-01-29,398.0899963378906,3.2474478963416322,3.983551723686275,3.983551723686275,1.2266714819886382,Medium,True
JPM,Financials,2026-01-13,329.19000244140625,1.339790674285836,-5.1218822205218375,5.1218822205218375,3.822897351671755,Medium,False
JPM,Financials,2025-10-14,299.53887939453125,0.8436159342947417,-0.7403363147126115,0.7403363147126115,0.8775750725139262,Medium,False
JPM,Financials,2025-07-15,284.190185546875,1.506770944714315,-0.9975803655902529,0.9975803655902529,0.6620650398719993,Medium,False
JPM,Financials,2025-04-11,231.0458984375,4.0772654506295325,3.3507897286887736,3.3507897286887736,0.8218228048339137,High,True
V,Financials,2025-10-28,347.1324157714844,1.2749324442854209,-0.5390600126155293,0.5390600126155293,0.422814569534046,Medium,False
V,Financials,2025-07-29,354.1441345214844,0.9084502187877486,-1.6567557273474958,1.6567557273474958,1.823716581364578,Medium,False
V,Financials,2025-04-29,335.6936340332031,1.8403956579881926,0.2723278859370929,0.2723278859370929,0.14797246709155193,Medium,True
V,Financials,2025-01-30,333.51123046875,0.7418897601005104,0.8074694869565654,0.8074694869565654,1.0883955142434778,Medium,True
JNJ,Health Care,2025-10-14,189.5167236328125,0.6937625449607183,0.14144270432273004,0.14144270432273004,0.2038776889155045,Medium,True
JNJ,Health Care,2025-07-16,154.69512939453125,0.7188300827840671,5.033190681687456,5.033190681687456,7.001919928272397,Medium,True
JNJ,Health Care,2025-04-15,148.40185546875,2.9294333150074143,-0.29153313785267476,0.29153313785267476,0.09951861213537708,High,False
JNJ,Health Care,2025-01-22,142.66297912597656,1.3807987429631094,-1.0192465975754454,1.0192465975754454,0.7381572461372645,Medium,False
MMM,Industrials,2025-10-21,151.98692321777344,1.467919743610607,8.043672530474952,8.043672530474952,5.479640535857992,Medium,True
MMM,Industrials,2025-07-18,156.16432189941406,0.9535870229892156,-3.9109558688150967,3.9109558688150967,4.1013098695024155,Medium,False
MMM,Industrials,2025-04-22,128.42758178710938,4.63168497415375,7.907060062384073,7.907060062384073,1.7071670691137115,High,True
MMM,Industrials,2025-01-21,138.41668701171875,1.40538135154739,5.736358839003594,5.736358839003594,4.081709802600979,Medium,True
AOS,Industrials,2025-10-28,68.52812957763672,1.7687609565181106,-4.416269868909999,4.416269868909999,2.496815554773232,Medium,False
AOS,Industrials,2025-07-24,70.37679290771484,2.0361128202033303,0.9526546110608273,0.9526546110608273,0.46787908882460316,Medium,True
AOS,Industrials,2025-04-29,64.00259399414062,1.9424975750057722,5.288697471723185,5.288697471723185,2.7226275799636297,Medium,True
AOS,Industrials,2025-01-30,68.46089172363281,1.7687990214957465,-2.2801568579456046,2.2801568579456046,1.289098891527789,Medium,False
ABT,Health Care,2025-10-15,130.13914489746094,0.6912314941065872,-3.806163860965963,3.806163860965963,5.506351914542621,Medium,False
ABT,Health Care,2025-07-17,130.2481231689453,0.7519171479884023,-6.1257142923959655,6.1257142923959655,8.146794242934927,Medium,False
ABT,Health Care,2025-04-16,125.60321807861328,2.0743652244384956,3.771190450855023,3.771190450855023,1.8179973354864916,High,True
ABT,Health Care,2025-01-22,111.3899154663086,1.187125159840848,5.505613087114058,5.505613087114058,4.637769692163013,Medium,True
ABBV,Health Care,2025-10-31,225.13999938964844,0.7208206587158934,-7.11656023293391,7.11656023293391,9.872858313483569,Medium,False
ABBV,Health Care,2025-07-31,189.85134887695312,1.4587266630539368,3.121859225090154,3.121859225090154,2.140126251311773,Medium,True
ABBV,Health Care,2025-04-25,174.27752685546875,2.7115560112276307,6.6363614565373945,6.6363614565373945,2.4474366116939796,Medium,True
ABBV,Health Care,2025-01-31,170.9358367919922,1.660570672853005,8.249360046600364,8.249360046600364,4.967786184268355,Medium,True
ACN,Information Technology,2025-12-18,272.0400085449219,1.7308072613083738,-0.5443085729269139,0.5443085729269139,0.31448248750438756,Medium,False
ACN,Information Technology,2025-09-25,235.5,1.434168113367112,-0.0460099588042057,0.0460099588042057,0.0320812869672471,Medium,False
ACN,Information Technology,2025-06-20,304.8553161621094,1.0670450966385436,-3.7143404288843715,3.7143404288843715,3.4809591839983747,Medium,False
ACN,Information Technology,2025-03-20,320.8661804199219,1.3867537414703028,-5.9019180934576605,5.9019180934576605,4.255923684907577,Medium,False
ADBE,Information Technology,2025-12-10,344.32000732421875,2.0784619932575286,3.8760783387366633,3.8760783387366633,1.8648781412941642,Low,True
ADBE,Information Technology,2025-09-11,350.1600036621094,1.6472284849912093,-0.9841625473085593,0.9841625473085593,0.5974657166724575,Low,False
ADBE,Information Technology,2025-06-12,412.8399963378906,1.2033767293566326,-2.8887018712599035,2.8887018712599035,2.4004967029770508,Medium,False
ADBE,Information Technology,2025-03-12,433.6600036621094,1.3321716893984308,-10.000003478976026,10.000003478976026,7.506542556456616,Medium,False
AMD,Information Technology,2025-11-04,259.6499938964844,3.0305526383436727,-4.939014578199904,4.939014578199904,1.6297405680104893,Medium,False
AMD,Information Technology,2025-08-05,176.77999877929688,2.246343297632833,-1.0957510692795078,1.0957510692795078,0.4877932373178204,Medium,False
AMD,Information Technology,2025-05-06,100.58999633789062,2.1503885971894223,3.1230927964731805,3.1230927964731805,1.452338800789351,Medium,True
AMD,Information Technology,2025-02-04,114.2699966430664,2.4742647794640518,-7.815896517063285,7.815896517063285,3.158876358720298,Medium,False
AES,Utilities,2025-11-04,13.619999885559082,1.2131453343698786,5.580357317084161,5.580357317084161,4.599908320121152,Medium,True
AES,Utilities,2025-07-31,12.742934226989746,1.8912101692990186,3.514735574491216,3.514735574491216,1.858458478887072,Medium,True
AES,Utilities,2025-05-01,9.570840835571289,2.2965417904188725,3.115578393716386,3.115578393716386,1.356639102634456,Medium,True
AES,Utilities,2025-02-28,10.4513578414917,2.336718609269434,7.803458386547059,7.803458386547059,3.3394942615648446,Medium,True
AFL,Financials,2025-11-04,106.41485595703125,1.0283573053593276,4.494066752096095,4.494066752096095,4.370141320215334,Medium,True
AFL,Financials,2025-08-05,97.51647186279297,1.179210322028076,3.396691628278428,3.396691628278428,2.8804798981377604,Medium,True
AFL,Financials,2025-04-30,106.86011505126953,1.4594726745180486,-2.898416516084256,2.898416516084256,1.9859340751558638,Medium,False
AFL,Financials,2025-02-05,104.4652099609375,1.2043643180025805,-3.457920201528454,3.457920201528454,2.8711579626199497,Medium,False
A,Health Care,2025-11-24,150.98016357421875,1.7485088863504903,0.5012951850603447,0.5012951850603447,0.28669867735511156,Medium,True
A,Health Care,2025-08-27,117.852294921875,1.8534038042900742,5.872444680172873,5.872444680172873,3.168464781705921,Low,True
A,Health Care,2025-05-28,110.60600280761719,3.085633698339755,0.9379537444851596,0.9379537444851596,0.30397442994929424,Medium,True
A,Health Care,2025-02-26,133.1084747314453,1.0450640814499967,-4.870976594014516,4.870976594014516,4.660935803339614,Medium,False
APD,Materials,2025-11-06,239.02529907226562,0.9605702978804275,9.336587319482542,9.336587319482542,9.719837621550909,Medium,True
APD,Materials,2025-07-31,291.12750244140625,0.9636476169420649,-2.888362825563009,2.888362825563009,2.9973226465589433,Medium,False
APD,Materials,2025-05-01,265.50567626953125,1.6915849490747763,2.408805375344563,2.408805375344563,1.4239931471736464,Medium,True
APD,Materials,2025-02-06,326.9530029296875,1.1573499130646108,-6.816756816996633,6.816756816996633,5.889970474829143,Medium,False
ABNB,Consumer Discretionary,2025-11-06,122.5,1.2187183571909779,-0.2737922794299165,0.2737922794299165,0.22465590824526507,Medium,False
ABNB,Consumer Discretionary,2025-08-06,129.9600067138672,1.7474661389485016,-7.264370388454861,7.264370388454861,4.1570879266513465,Medium,False
ABNB,Consumer Discretionary,2025-05-01,121.91999816894531,1.9364227177446975,0.7096179648890361,0.7096179648890361,0.3664581903457062,Medium,True
AKAM,Information Technology,2025-11-06,72.9800033569336,1.9550259985214387,19.342469515865794,19.342469515865794,9.893714728343387,Medium,True
AKAM,Information Technology,2025-08-07,74.4800033569336,1.5404136566545215,-5.5510987256482665,5.5510987256482665,3.6036415943650955,Medium,False
AKAM,Information Technology,2025-05-08,82.86000061035156,1.4471965812994443,-7.783241263879176,7.783241263879176,5.378150670374421,Medium,False
AKAM,Information Technology,2025-02-20,100.26000213623047,1.3484292491277021,-20.78955167519808,20.78955167519808,15.417606588292879,Medium,False
ALB,Materials,2025-11-05,88.183837890625,5.114121077664139,5.676380953791639,5.676380953791639,1.1099426211442596,Medium,True
ALB,Materials,2025-07-30,70.99932098388672,5.469195859191934,-1.4370773162405495,1.4370773162405495,0.26275842980194086,Medium,False
ALB,Materials,2025-04-30,58.578975677490234,2.8498992426488194,2.9889007494224464,2.9889007494224464,1.0487741828530166,Medium,True
ALB,Materials,2025-02-12,74.16117095947266,1.9214224302609815,6.0182777180200935,6.0182777180200935,3.1321991578929613,Medium,True
ARE,Real Estate,2025-10-27,76.28335571289062,1.591882541346253,-24.54090901317833,24.54090901317833,15.416281274386058,Medium,False
ARE,Real Estate,2025-07-21,75.82780456542969,1.7234570627246495,5.966538499877809,5.966538499877809,3.4619594702551995,Medium,True
ARE,Real Estate,2025-04-28,72.28216552734375,3.411339658246499,-5.611833560820978,5.611833560820978,1.6450527133101662,Medium,False
ARE,Real Estate,2025-01-27,95.47451782226562,1.5910807097851636,-6.189400579330223,6.189400579330223,3.890060724930761,Medium,False
ALGN,Health Care,2025-10-29,133.13999938964844,2.0307211532129283,4.52581385411483,4.52581385411483,2.2286732213106966,Medium,True
ALGN,Health Care,2025-07-30,205.80999755859375,2.180680090128634,-32.937073556700156,32.937073556700156,15.104037362379579,Medium,False
ALGN,Health Care,2025-04-30,177.75,1.758801422181499,3.7622643725595735,3.7622643725595735,2.1391069651815005,Medium,True
ALGN,Health Care,2025-02-05,214.75,1.6324019770950648,-2.685338113423806,2.685338113423806,1.6450225808979293,Medium,False
ALLE,Industrials,2025-10-23,179.47000122070312,0.8196075494203597,-4.672362933471332,4.672362933471332,5.700731937835011,Medium,False
ALLE,Industrials,2025-07-24,152.7100067138672,2.074736523279459,7.145632764759909,7.145632764759909,3.4441157634151405,Medium,True
ALLE,Industrials,2025-04-24,126.35358428955078,2.5225124317127525,7.931367065986759,7.931367065986759,3.144233093274179,High,True
ALLE,Industrials,2025-02-18,132.3571319580078,1.2748142195997272,-5.105320321040995,5.105320321040995,4.004756334333948,Medium,False
LNT,Utilities,2025-11-06,66.8499984741211,0.603682111950914,0.3296392384551676,0.3296392384551676,0.5460477160568423,Medium,True
LNT,Utilities,2025-08-07,65.27911376953125,1.0460281708296109,-1.2099214606062594,1.2099214606062594,1.1566815257438658,Medium,False
LNT,Utilities,2025-05-09,60.86030578613281,1.0481732360765068,-2.601863991689674,2.601863991689674,2.482284322989299,Medium,False
LNT,Utilities,2025-02-20,60.203208923339844,0.40502262228365754,3.618949331197876,3.618949331197876,8.935178264347282,Medium,True
ALL,Financials,2025-11-05,194.3431854248047,0.877459608023219,3.871628027217375,3.871628027217375,4.41231481405686,Medium,True
ALL,Financials,2025-07-30,192.0424346923828,1.4675536377648213,3.895359672680882,3.895359672680882,2.654321840402212,Medium,True
ALL,Financials,2025-04-30,195.93931579589844,1.8423231556791992,0.45869605251247736,0.45869605251247736,0.24897697838649396,Medium,True
ALL,Financials,2025-02-05,187.1956329345703,1.5750491643041258,-1.4351502547236732,1.4351502547236732,0.9111780681193774,Medium,False
GOOG,Communication Services,2025-10-29,268.2549743652344,1.7761205594127125,2.4166863835456023,2.4166863835456023,1.3606544728836976,Medium,True
GOOG,Communication Services,2025-07-23,191.81329345703125,1.18435284705387,1.3419713575841197,1.3419713575841197,1.1330840812536,Medium,True
GOOG,Communication Services,2025-04-24,157.28736877441406,3.641062511261767,0.5883311123368733,0.5883311123368733,0.16158226081457583,Medium,True
GOOG,Communication Services,2025-02-04,201.85415649414062,1.8359714422239282,-6.932744942474366,6.932744942474366,3.776063604822018,Medium,False
MO,Consumer Staples,2025-10-30,62.14271926879883,1.0878472286891991,-9.02049475634994,9.02049475634994,8.292060243807562,Medium,False
MO,Consumer Staples,2025-07-30,56.747581481933594,1.0530580796879556,4.3463521568509575,4.3463521568509575,4.127362242108125,Medium,True
MO,Consumer Staples,2025-04-29,55.34283447265625,0.9450825496411386,1.6497655476101978,1.6497655476101978,1.7456311601950936,Medium,True
MO,Consumer Staples,2025-01-30,49.08218765258789,1.3241268436264122,-0.8165648768262842,0.8165648768262842,0.6166817633497573,Medium,False
AMCR,Materials,2025-11-05,39.349998474121094,1.497073848172545,3.7174722595393437,3.7174722595393437,2.4831589063406625,Medium,True
AMCR,Materials,2025-08-14,48.849998474121094,1.2178211126763623,-12.173036507419816,12.173036507419816,9.995750919991496,Low,False
AMCR,Materials,2025-04-30,45.999542236328125,2.0323659871016457,1.3043453396269924,1.3043453396269924,0.6417866407453106,Medium,True
AMCR,Materials,2025-02-04,47.327964782714844,0.7278802486432873,6.903764764578059,6.903764764578059,9.484753539399023,Medium,True
AEE,Utilities,2025-11-05,101.18148803710938,0.669743114827359,3.327416826339518,3.327416826339518,4.9681986311979225,Medium,True
AEE,Utilities,2025-07-31,98.42240905761719,1.031618469018492,2.10620485562793,2.10620485562793,2.041650977450827,Medium,True
AEE,Utilities,2025-05-01,97.10686492919922,1.2546380193497273,1.4884467600922284,1.4884467600922284,1.1863555361280085,Medium,True
AEP,Utilities,2025-10-29,115.47942352294922,0.5881024067552512,5.890013534041522,5.890013534041522,10.01528554616637,Medium,True
AEP,Utilities,2025-07-30,106.22962188720703,1.0377576932768573,3.5890870356481024,3.5890870356481024,3.4585019787375266,Medium,True
AEP,Utilities,2025-05-06,105.03684997558594,1.2848566088201758,0.0372249021126315,0.0372249021126315,0.02897202836261503,Medium,True
AEP,Utilities,2025-02-13,99.36997985839844,1.8698273072572262,-0.5080587201487415,0.5080587201487415,0.2717142477152033,Medium,False
AXP,Financials,2025-10-17,329.9270935058594,1.713690557282213,8.157960298841557,8.157960298841557,4.7604628876402755,Medium,True
AXP,Financials,2025-07-18,310.422119140625,1.6950544197206012,-3.9258000397883164,3.9258000397883164,2.316031859576174,Medium,False
AXP,Financials,2025-01-24,318.8568115234375,1.803094254137725,-2.899910474214084,2.899910474214084,1.6082966642256193,Low,False
AIG,Financials,2025-11-04,78.54827117919922,1.6125177613107637,-5.488784841850159,5.488784841850159,3.4038600836176234,Medium,False
AIG,Financials,2025-08-06,77.57513427734375,1.141777882096546,-1.1763222709099863,1.1763222709099863,1.0302549115332391,Medium,False
AIG,Financials,2025-05-01,80.19833374023438,1.3211942590949786,2.7337970484281913,2.7337970484281913,2.0691862908190726,Medium,True
AIG,Financials,2025-02-11,73.51712036132812,1.3821731528967809,0.6189761257197245,0.6189761257197245,0.447828207647113,Medium,True
AMT,Real Estate,2025-10-28,189.6743927001953,1.0702182771490265,-5.613236360069195,5.613236360069195,5.244945334910925,Medium,False
AMT,Real Estate,2025-07-29,225.66554260253906,1.210174920024762,-6.899779820810563,6.899779820810563,5.7014731561858705,Medium,False
AMT,Real Estate,2025-04-29,205.34783935546875,2.0041312674397447,6.677712770074486,6.677712770074486,3.331973747710243,Medium,True
AMT,Real Estate,2025-02-24,185.055419921875,1.1768934243332305,4.546857859946521,4.546857859946521,3.863440619121944,Medium,True
AWK,Utilities,2025-10-29,133.94984436035156,1.4046206680342685,-1.2532725832003322,1.2532725832003322,0.8922498520217959,Medium,False
AWK,Utilities,2025-07-30,139.25393676757812,1.1449434152879963,4.346583572726091,4.346583572726091,3.796330468988952,Medium,True
AWK,Utilities,2025-04-30,143.2442169189453,1.339805852637071,0.06802183293685637,0.06802183293685637,0.050769917748136786,Medium,True
AWK,Utilities,2025-02-19,124.889404296875,0.9803204193751226,3.769752469297903,3.769752469297903,3.8454288973199446,Medium,True
AMP,Financials,2025-10-30,482.85986328125,1.2530995190328462,-5.385134131118657,5.385134131118657,4.297451279268667,Medium,False
AMP,Financials,2025-07-24,533.0134887695312,1.551420514240389,-2.9611247319225207,2.9611247319225207,1.9086538464217455,Medium,False
AMP,Financials,2025-04-24,463.00750732421875,4.037768195471784,-1.252527258462682,1.252527258462682,0.3102028640146672,High,False
AMP,Financials,2025-01-29,564.6074829101562,0.8222428592313763,-5.52397689103856,5.52397689103856,6.71818165280549,Medium,False
AME,Industrials,2025-10-30,184.81198120117188,1.2851871245273532,9.729086407043042,9.729086407043042,7.5701710835463425,Medium,True
AME,Industrials,2025-07-31,178.38990783691406,0.9046209619698393,3.168142343971373,3.168142343971373,3.502176576886576,Medium,True
AME,Industrials,2025-05-01,166.9773406982422,1.5872443739560802,0.28894732839688986,0.28894732839688986,0.18204337853579008,Medium,True
AME,Industrials,2025-02-04,183.32589721679688,1.404556514349565,-2.1180824522346264,2.1180824522346264,1.5080079944063252,Medium,False
AMGN,Health Care,2025-11-04,294.2016296386719,1.0718311795142317,6.366700941242135,6.366700941242135,5.940022144277991,Medium,True
AMGN,Health Care,2025-08-05,297.3891906738281,1.4705668314466174,-5.125299708750365,5.125299708750365,3.485254528492619,Medium,False
AMGN,Health Care,2025-05-01,284.0252380371094,1.905653721790991,-1.3108853303307884,1.3108853303307884,0.6878927243396448,Medium,False
AMGN,Health Care,2025-02-04,279.76361083984375,1.0577421624713435,3.0309571913725315,3.0309571913725315,2.86549718722652,Medium,True
APH,Information Technology,2025-10-22,127.42428588867188,1.7234862884664386,8.735123432594298,8.735123432594298,5.0682871636691855,Medium,True
APH,Information Technology,2025-07-23,103.36717224121094,0.9671898234648766,2.6331321963044454,2.6331321963044454,2.722456473819658,Medium,True
APH,Information Technology,2025-04-23,63.26780319213867,4.098663486338709,15.634969451797797,15.634969451797797,3.8146506791569617,High,True
APH,Information Technology,2025-01-22,68.88980102539062,1.7926167917005635,8.017056784833695,8.017056784833695,4.47226469257176,Medium,True
ADI,Information Technology,2025-11-25,231.5023651123047,2.0877810473439453,7.736012946060214,7.736012946060214,3.705375597647988,Medium,True
ADI,Information Technology,2025-08-20,229.8261260986328,1.5218799474041085,7.164555403147005,7.164555403147005,4.707700771908905,Medium,True
ADI,Information Technology,2025-05-22,221.80880737304688,2.355033041270299,-5.287553288960151,5.287553288960151,2.245214057000261,Medium,False
ADI,Information Technology,2025-02-19,211.1282196044922,1.6582498514999697,10.716563167558682,10.716563167558682,6.462574477461895,Medium,True
AON,Financials,2025-10-31,326.07000732421875,1.4123181364311648,3.5497711111917005,3.5497711111917005,2.5134359034443468,Medium,True
AON,Financials,2025-07-25,356.5317077636719,1.0280490027116227,3.5192585972189847,3.5192585972189847,3.4232401256520353,Low,True
AON,Financials,2025-04-25,367.28466796875,2.3046525758014296,-5.911521645690338,5.911521645690338,2.5650380919712554,Medium,False
AON,Financials,2025-01-31,364.5386657714844,1.3546279208347556,0.917269222881093,0.917269222881093,0.6771373960134004,Medium,True
APA,Energy,2025-11-05,22.09000015258789,2.811087961231478,10.018467643494523,10.018467643494523,3.5639111197024387,Medium,True
APA,Energy,2025-08-05,18.067720413208008,1.9306881198990642,4.679931313697638,4.679931313697638,2.423970637962129,Medium,True
APA,Energy,2025-05-06,15.12236213684082,3.5537938762200065,2.860782232829956,2.860782232829956,0.8049938551508867,Medium,True
APA,Energy,2025-02-25,21.952917098999023,2.769875392353555,-8.757822369800154,8.757822369800154,3.161810958708384,Medium,False
APO,Financials,2025-11-04,123.8245620727539,2.2250115468973197,7.906410773178234,7.906410773178234,3.5534246032131267,Medium,True
APO,Financials,2025-08-05,137.2459716796875,1.9085371142529006,2.7108776770685696,2.7108776770685696,1.420395577756289,Medium,True
APO,Financials,2025-05-02,134.9698944091797,2.9282388421440277,-2.835599439170976,2.835599439170976,0.9683634402905392,Medium,False
APO,Financials,2025-02-04,168.60731506347656,1.1954595882343002,-0.8197759525350474,0.8197759525350474,0.6857412501461975,Medium,False
AMAT,Information Technology,2025-11-13,230.2786102294922,2.5549235948222377,2.45487631652122,2.45487631652122,0.9608413815177206,Medium,True
AMAT,Information Technology,2025-08-14,189.11622619628906,2.088186031626918,-13.12686239897514,13.12686239897514,6.286251416377843,Medium,False
AMAT,Information Technology,2025-05-15,172.8112335205078,2.601803412743281,-5.041482956180754,5.041482956180754,1.9376878865975242,Medium,False
APP,Information Technology,2025-11-05,608.6799926757812,3.3349687101661156,0.4667376938315073,0.4667376938315073,0.13995264555518394,Medium,True
APP,Information Technology,2025-08-06,377.92999267578125,3.459710650384551,16.747318645953126,16.747318645953126,4.840670315620655,Medium,True
APP,Information Technology,2025-05-07,304.6199951171875,4.6913236857570855,8.264686547174177,8.264686547174177,1.76169607999249,Medium,True
APP,Information Technology,2025-02-12,375.25,3.046373817405693,34.13178246179726,34.13178246179726,11.20406900387033,Medium,True
APTV,Consumer Discretionary,2025-10-30,86.63999938964844,1.078201849603766,-5.444792295351958,5.444792295351958,5.049882169422073,Medium,False
APTV,Consumer Discretionary,2025-07-31,68.23999786376953,1.8809522542995334,-1.5446892240294805,1.5446892240294805,0.8212272376922841,Medium,False
APTV,Consumer Discretionary,2025-05-01,57.650001525878906,1.6125049629833865,3.3473533148321186,3.3473533148321186,2.075871635544607,Medium,True
APTV,Consumer Discretionary,2025-02-06,61.400001525878906,1.530144411408644,4.61889667898448,4.61889667898448,3.0186018029058737,Medium,True
ACGL,Financials,2025-10-27,87.1500015258789,1.337438216714589,-0.10472883957214314,0.10472883957214314,0.07830555330578863,Medium,False
ACGL,Financials,2025-07-29,86.5,1.6243299990761688,-0.06967624950599849,0.06967624950599849,0.04289537812244222,Medium,False
ACGL,Financials,2025-04-29,91.19000244140625,1.632116540931423,-2.94404290363907,2.94404290363907,1.8038190471122553,Medium,False
ACGL,Financials,2025-02-10,93.5,1.523594818565241,-3.4987939867424043,3.4987939867424043,2.296407118289622,Medium,False
ADM,Consumer Staples,2025-11-04,60.024173736572266,1.178920569776792,-6.323842403472646,6.323842403472646,5.364095398445678,Medium,False
ADM,Consumer Staples,2025-08-05,52.945796966552734,1.4166046253992002,4.3598288785900605,4.3598288785900605,3.0776610498228876,Medium,True
ADM,Consumer Staples,2025-05-06,46.568199157714844,1.3447808205575644,0.8000062055005986,0.8000062055005986,0.5948970964420099,Medium,True
ADM,Consumer Staples,2025-02-04,49.30608367919922,1.6607205185621092,-7.13714059859848,7.13714059859848,4.297616919177938,Medium,False
ARES,Financials,2025-11-03,147.75064086914062,2.397762150208361,2.891525403424109,2.891525403424109,1.2059267026017741,Medium,True
ARES,Financials,2025-08-01,185.3578338623047,1.7869829485228612,1.6277707766758434,1.6277707766758434,0.9109044817810801,Medium,True
ARES,Financials,2025-05-05,154.0424346923828,2.2514529280938507,1.629833772546577,1.629833772546577,0.7239031081704401,Medium,True
ARES,Financials,2025-02-05,191.23672485351562,1.744578096297128,-1.8888328201397377,1.8888328201397377,1.0826874555795414,Medium,False
ANET,Information Technology,2025-11-04,157.58999633789062,1.9230462585100143,-12.718982996512093,12.718982996512093,6.613976621845188,Medium,False
ANET,Information Technology,2025-08-05,120.3499984741211,2.2333055729262736,17.913982001940937,17.913982001940937,8.021285675864078,Medium,True
ANET,Information Technology,2025-05-06,90.37999725341797,3.2477633077891026,-3.855899668877373,3.855899668877373,1.1872477466660758,Medium,False
ANET,Information Technology,2025-02-18,106.87000274658203,3.2242795377222633,-6.8971692788607655,6.8971692788607655,2.139135021690195,Medium,False
AJG,Financials,2025-10-30,261.32598876953125,2.046735062101802,-7.270159703026477,7.270159703026477,3.552076591466956,Medium,False
AJG,Financials,2025-07-31,284.4656982421875,2.2741812502904564,-0.9190644271721613,0.9190644271721613,0.40412980586080344,Medium,False
AJG,Financials,2025-05-01,318.515869140625,2.07541384993984,5.421216607221763,5.421216607221763,2.6121135345506667,Medium,True
AJG,Financials,2025-01-30,291.5474548339844,1.2147801565908698,3.3341188323017357,3.3341188323017357,2.744627342002793,Medium,True
AIZ,Financials,2025-11-04,211.29190063476562,1.3306684595985199,1.0298161670181591,1.0298161670181591,0.7739089023939654,Medium,True
AIZ,Financials,2025-08-05,187.45338439941406,0.9896311614504735,6.873905739216898,6.873905739216898,6.945926934174158,Medium,True
